id,en,fr,it,de,es
"325201358","Block target from using abilities and lower SKL.","Empêche la cible d'utiliser ses compétences et diminue son DON.","Impedisce al bersaglio di utilizzare le abilità e riduce ABIL.","Ziel kann Kampftechniken nicht anwenden & geringere SKL.","Impide al objetivo usar sus habilidades y reduce su DES."
"1988231458","Silence Foes","Étouffe les ennemis","Silenzia i nemici","Stille Front","Silenciar enemigos"
"884588867","Block enemies from using abilities and lower SKL.","Empêche les ennemis d'utiliser leurs compétences et diminue leur DON.","Impedisce ai nemici di utilizzare le abilità e riduce ABIL.","Gegner können Kampftechniken nicht anwenden & haben geringere SKL.","Impide a los enemigos usar sus habilidades y reduce su DES."
"268604297","Thermal Detonator","Détonateur thermique","Detonatore termico","Thermobombe","Detonador térmico"
"-123412940","Ranged Physical bomb that damages all enemies and Dazes the target.","Bombe physique à distance qui inflige des dégâts à tous les ennemis et Assomme la cible.","Ranged Physical bomb that damages all enemies and Dazes the target.","Bombenwurf aus der Distanz. Schadet allen Gegnern und verursacht Schwindel.","Ranged Physical bomb that damages all enemies and Dazes the target."
"-942521683","Ranged Physical attack on all enemies for [color bf_green]{0}[/color] base damage and Dazes [color bf_green](-{1}% to hit)[/color] the targeted enemy.","Attaque physique à distance sur tous les ennemis infligeant [color bf_green]{0}[/color] de dégâts basiques et qui Assomme [color bf_green](-{1} % de chance de frapper)[/color] l'ennemi visé.","Ranged Physical attack on all enemies for [color bf_green]{0}[/color] base damage and Dazes [color bf_green](-{1}% to hit)[/color] the targeted enemy.","Distanzangriff auf alle Gegner für [color bf_green]{0}[/color] Basisschaden. Gegnern wird schwindelig [color bf_green](-{1}% Trefferchance)[/color] beim Ziel.","Ranged Physical attack on all enemies for [color bf_green]{0}[/color] base damage and Dazes [color bf_green](-{1}% to hit)[/color] the targeted enemy."
"-1460044685","Chilling Blast","Explosion de refroidissement","Colpo di freddo","Kaltfront","Ráfaga helada"
"-74191036","Ranged Cold attack with chance to Chill.","Attaque de Froid à distance avec probabilité de Refroidir.","Attacco di gelo a distanza con buona possibilità di raggelare.","Frostiger Distanzangriff. Kann Gegnern einen Kälteschock verpassen.","Ataque de frío a distancia con posibilidad de helar."
"-1804362049","Ranged Cold attack for [color bf_green]{0}[/color] base damage with chance for Chill.","Attaque de Froid à distance infligeant [color bf_green]{0}[/color] de dégâts basiques avec probabilité de Refroidir.","Attacco di gelo a distanza per un danno di base di [color bf_green]{0}[/color] con buona possibilità di raggelare.","Frostiger Distanzangriff für [color bf_green]{0}[/color] Basisschaden. Kann Gegnern einen Kälteschock verpassen.","Ataque de frío a distancia con una base de daño de [color bf_green]{0}[/color] con posibilidad de helar."
"1174986074","Chilling Breath","Souffle Refroidissant","Soffio raggelante","Eiseshauch","Aliento helado"
"-1859585041","Shot of Chill","Tir de Froid","Colpo di gelo","Eiszapfen","Disparo helado"
"2073809260","Ranged Cold shot with chance to Chill.","Tir de Froid à distance avec probabilité de Refroidir.","Colpo di gelo a distanza con buona possibilità di raggelare.","Frostiger Schuss aus Distanz. Kann Gegnern einen Kälteschock verpassen.","Disparo de frío a distancia con posibilidad de helar."
"-1954629109","Chilling Blow","Souffle de Froid","Scoppio raggelante","Kalter Schock","Golpe helado"
"-501172878","Smashing Melee Cold attack chance to Chill.","Attaque écrabouillante de Froid au corps à corps avec probabilité de Refroidir.","Attacco di gelo mischia e distruttivo con buona possibilità di raggelare.","Frostiger Nahkampfangriff. Kann Gegnern einen Kälteschock verpassen.","Ataque de frío cuerpo a cuerpo aplastante con posibilidad de helar."
"-622203109","Melee Cold attack for [color bf_green]{0}[/color] base damage with chance for Chill.","Attaque de Froid au corps à corps infligeant [color bf_green]{0}[/color] de dégâts basiques avec probabilité de Refroidir.","Attacco di gelo mischia per un danno di base di [color bf_green]{0}[/color] con buona possibilità di raggelare.","Frostiger Nahkampfangriff für [color bf_green]{0}[/color] Basisschaden. Kann Gegnern einen Kälteschock verpassen.","Ataque de frío cuerpo a cuerpo con una base de daño de [color bf_green]{0}[/color] con posibilidad de helar."
"656169169","Bull Rush","Charge du taureau","Corsa del toro","Kopf durch die Wand","Embestida de toro"
"1145400538","Charging Melee Physical attack that lowers their Energy.","Attaque de charge physique au corps à corps qui abaisse leur Énergie.","Attacco fisico mischia con carica che riduce l'energia del nemico.","Energieschädigender Sturmangriff.","Carga física cuerpo a cuerpo que reduce su energía."
"1899286943","Melee Physical attack for [color bf_green]{0}[/color] base damage and lowers their Energy.","Melee Physical attack for [color bf_green]{0}[/color] base damage and lowers their Energy.","Melee Physical attack for [color bf_green]{0}[/color] base damage and lowers their Energy.","Melee Physical attack for [color bf_green]{0}[/color] base damage and lowers their Energy.","Melee Physical attack for [color bf_green]{0}[/color] base damage and lowers their Energy."
"-180601604","Stampede","Ruée","Fuga disordinata","Ansturm","Estampida"
"1284056613","A herd charging Melee Physical attack on all enemies that lowers their Energy.","Une horde chargeant en une attaque physique au corps à corps sur tous les ennemis. Abaisse leur Énergie.","Attacco fisico mischia con carica di massa che riduce l'energia del nemico.","Energieschädigender Sturmangriff auf alle Gegner","Ataque físico cuerpo a cuerpo de un rebaño que carga contra todos los enemigos y reduce su energía."
"-1855403007","Melee Physical attack on all enemies for [color bf_green]{0}[/color] base damage and lower their [color bf_green]Energy -1[/color].","Attaque physique au corps à corps sur tous les ennemis infligeant [color bf_green]{0}[/color] de dégâts basiques et abaissant leur [color bf_green]Énergie -1[/color].","Attacco fisico mischia a tutti i nemici per un danno di base di [color bf_green]{0}[/color] e la riduzione dell'energia del nemico [color bf_green]di 1 unità[/color].","Nahkampfangriff auf alle Gegner für [color bf_green]{0}[/color] Basisschaden. Verringert Energie der Gegner um [color bf_green]-1[/color].","Ataque físico cuerpo a cuerpo a todos los enemigos con base de daño de [color bf_green]{0}[/color] y reduce su [color bf_green]energía -1[/color]."
"-768135064","Cheap Shot","Tir minimum","Attacco a buon mercato","Gezielt","Chupito barato"
"2027342766","Melee Physical attack gets a damage bonus for each debuff on the target.","Attaque physique au corps à corps qui obtient des dégâts bonus pour tout affaiblissement de la cible.","Attacco fisico mischia che offre un danno bonus per ciascun debuff del bersaglio.","Nahkampfangriff mit Bonusschaden für jeden Debuff des Ziels.","Ataque físico cuerpo a cuerpo que obtiene una bonificación de daño por cada desventaja del objetivo."
"36239762","Reflecting Shield","Bouclier réfléchissant","Scudo riflettente","Rücksendung","Escudo reflectante"
"740255208","Reflects part of damage taken back to the attacker.","Renvoie une partie des dégâts subis vers l'attaquant.","Riflette all'attaccante parte del danno inflitto.","Wirft einen Teil des erlittenen Schadens auf den Gegner zurück.","Refleja parte del daño recibido de vuelta al atacante."
"-533464437","Reflects [color bf_green]{0}%[/color] of damage taken back to the attacker.","Renvoie [color bf_green]{0} %[/color] des dégâts subis vers l'attaquant.","Riflette all'attaccante il [color bf_green]{0}%[/color] del danno inflitto.","Wirft [color bf_green]{0}%[/color] des erlittenen Schadens auf den Gegner zurück.","Refleja un [color bf_green]{0}%[/color] del daño recibido de vuelta al atacante."
"1959283039","Damage Reflection","Renvoi de dégâts","Riflessione del danno","Schadensbegrenzung","Reflejo del daño"
"1746699366","Adds a shield to all allies that reflects part of damage taken back to the attacker.","Ajoute à tout allié un bouclier qui renvoie une partie des dégâts subis vers l'attaquant.","Aggiunge uno scudo a tutti gli alleati che riflette verso l'attaccante parte dei danni inflitti.","Gibt jedem Verbündeten einen Schild, das einen Teil des erlittenen Schadens auf den Gegner zurückwirft.","Añade un escudo a todos los aliados que refleja parte del daño recibido de vuelta al atacante."
"-1422972269","Adds a shield to all allies that reflects [color bf_green]{0}%[/color] of damage taken back to the attacker.","Ajoute à tout allié un bouclier qui renvoie [color bf_green]{0} %[/color] des dégâts subis vers l'attaquant.","Aggiunge uno scudo a tutti gli alleati che riflette verso l'attaccante il [color bf_green]{0}%[/color] dei danni inflitti.","Gibt jedem Verbündeten einen Schild, das [color bf_green]{0}%[/color] des erlittenen Schadens auf den Gegner zurückwirft.","Añade un escudo a todos los aliados que refleja un [color bf_green]{0}%[/color] del daño recibido de vuelta al atacante."
"1074826925","Defensive Stance","Position défensive","Atteggiamento difensivo","Abwehrhaltung","Posición de defensa"
"852624151","Gain chance to retaliate to incoming Melee attacks.","Augmente les probabilités de riposte contre les attaques au corps à corps.","Aumenta le possibilità di ritorsione verso gli attacchi mischia in arrivo.","Erhalte die Chance, Nahkampfangriffe abzuwehren.","Concede una probabilidad de vengar los siguientes ataques cuerpo a cuerpo."
"1423306455","Intensify Poison","Exacerbeur de poison","Intensifica veleno","Giftanschlag","Intensificar veneno"
"1345093087","Melee Poison attack that increases greatly on a Poisoned target.","Attaque de Poison au corps à corps fortement aggravée sur cible Empoisonnée.","Attacco velenoso mischia che si intensifica su un bersaglio avvelenato.","Giftiger Nahkampfangriff, der einem vergifteten Ziel erheblich mehr Schaden zufügt.","Ataque de veneno cuerpo a cuerpo que se incrementa enormemente en un objetivo envenenado."
"-1764311888","Melee Poison attack for [color bf_green]{0}[/color] base damage, does [color bf_green]3x[/color] if target is Poisoned.","Attaque de Poison au corps à corps infligeant [color bf_green]{0}[/color] de dégâts basiques. [color bf_green]x3[/color] si la cible est Empoisonnée.","Attacco mischia velenoso per un danno di base di [color bf_green]{0}[/color], di potenza [color bf_green]triplice[/color] se il bersaglio è avvelenato.","Giftiger Nahkampfangriff für [color bf_green]{0}[/color]Basisschaden. Fügt einem vergifteten Ziel [color bf_green]3x[/color] mehr Schaden zu.","Ataque de veneno cuerpo a cuerpo con una base de daño de [color bf_green]{0}[/color], causa [color bf_green]x3[/color] si el objetivo está envenenado."
"-2093986725","Intensify Chill","Exacerbeur de Refroidissement","Intensifica gelo","Kälteanschlag","Intensificar frío"
"-1355588230","Melee Cold attack that increases greatly on a Chilled target.","Attaque de Froid au corps à corps fortement aggravée sur cible Refroidie.","Attacco raggelante mischia che si intensifica su un bersaglio raggelato.","Kalter Nahkampfangriff, der einem frierenden Ziel erheblich mehr Schaden zufügt.","Ataque de frío cuerpo a cuerpo que se incrementa enormemente en un objetivo helado."
"1468404839","Attack an enemy for [color bf_green]{0}[/color] base damage, does [color bf_green]3x[/color] if target is Chilled.","Attaque un ennemi infligeant [color bf_green]{0}[/color] de dégâts basiques. [color bf_green]x3[/color] si la cible est Refroidie.","Attacco mischia per un danno di base di [color bf_green]{0}[/color] e di potenza [color bf_green]triplice[/color] se il bersaglio è raggelato.","Kalter Nahkampfangriff für [color bf_green]{0}[/color]Basisschaden. Fügt einem frierenden Ziel [color bf_green]3x[/color] mehr Schaden zu.","Ataque a un enemigo con una base de daño de [color bf_green]{0}[/color], causa [color bf_green]x3[/color] si el objetivo está helado."
"1401895484","Intensify Disease","Exacerbeur d'Infection","Intensifica il contagio","Biowaffenanschlag","Intensificar enfermedad"
"1521561741","Melee Disease attack that increases greatly on a Diseased target.","Attaque infectieuse au corps à corps fortement aggravée sur cible infectée.","Attacco di contagio mischia che si intensifica su un bersaglio malato.","Ansteckender Nahkampfangriff, der einem verseuchten Ziel erheblich mehr Schaden zufügt.","Ataque de enfermedad cuerpo a cuerpo que se incrementa enormemente en un objetivo enfermado."
"-1914191780","Melee Disease attack for [color bf_green]{0}[/color] base damage, does [color bf_green]3x[/color] if target is Diseased.","Attaque infectieuse au corps à corps infligeant [color bf_green]{0}[/color] de dégâts basiques. [color bf_green]x3[/color] si la cible est Infectée.","Attacco di contagio mischia per un danno di base di [color bf_green]{0}[/color] e di potenza [color bf_green]triplice[/color] se il bersaglio è contagiato.","Ansteckender Nahkampfangriff für [color bf_green]{0}[/color]Basisschaden. Fügt einem verseuchten Ziel [color bf_green]3x[/color] mehr Schaden zu.","Ataque de enfermedad cuerpo a cuerpo con una base de daño de [color bf_green]{0}[/color], causa [color bf_green]x3[/color] si el objetivo está enfermado."
